epoch,lr,loss,iou,val_loss,val_iou
46,0.001,0.2901794043454257,0.6077817259705122,0.8814072410265604,0.0683670648995802
47,0.001,0.31478444554589013,0.5743293311533949,0.5312090814113617,0.32464072151476964
48,0.001,0.3296835016120564,0.5532111597753068,0.9635691245396932,0.019675860320949746
49,0.001,0.3058731962334026,0.5756999089039735,1.0000694195429485,0.014523948462019607
50,0.001,0.32242321968078613,0.5553022715821608,1.028203547000885,0.016921075552852227
51,0.001,0.30865751071409747,0.5805818026853339,0.9326611955960592,0.06757918452312599
52,0.001,0.2842717333273454,0.5957930619132012,1.0359902381896973,0.014429743930317769
53,0.001,0.2773306410421025,0.6168771882634395,0.3963546355565389,0.4464215028521956
54,0.001,0.27816064249385486,0.6051889858548399,0.5102883378664652,0.37400995909821094
55,0.001,0.27355700595812366,0.614242963183766,0.3154219587643941,0.5524150957235786
56,0.001,0.29421822049401025,0.5923277081784994,0.33834268649419147,0.5254994758129271
57,0.001,0.259822815656662,0.6264581103966159,0.24226885537306467,0.6529779530917407
58,0.001,0.2684747861190276,0.6132306246980306,0.9295701781908671,0.05951148204505319
59,0.001,0.2567985152656382,0.6308809499750037,0.9630525310834249,0.05367864201315542
60,0.001,0.2672842917117206,0.6337168709398348,0.9024737477302551,0.0929742125502826
61,0.001,0.2586258121512153,0.6267283574425645,1.0520687500635784,0.0034513336390093814
62,0.001,0.24613416194915771,0.6468813522951224,0.758443276087443,0.2282047223048538
63,0.001,0.25003664060072467,0.6392203006475499,0.6294204195340475,0.2715196692856232
64,0.001,0.2426448938521472,0.6454763380106076,0.9888521432876587,0.03355367268663944
65,0.001,0.25085458294911817,0.6426908800085352,0.3490734100341797,0.529727461326248
66,0.001,0.24423747035590085,0.6425955120180521,0.3232940137386322,0.5577927780505082
67,0.001,0.26564059338786383,0.6188992601236941,0.5875630180040995,0.3171912959349515
68,0.001,0.2487391788851131,0.6418017939466565,0.2586693962415059,0.6319564869850041
69,0.001,0.2299596220254898,0.6626905571136478,0.8935389518737793,0.09844833596875781
70,0.001,0.22747597775676034,0.6678927387793471,0.8842841784159342,0.10121282662873791
71,0.001,0.2303974682634527,0.6625130205613203,1.0305176575978596,0.015753065578795314
72,0.001,0.2238957936113531,0.6731959614566163,0.7377092043558756,0.18197464236102348
73,0.001,0.2262054912068627,0.6706342787988193,0.47064236799875897,0.4006962007605326
74,0.001,0.21220898086374457,0.6876712281483701,0.3294644554456075,0.5445718275282904
75,0.001,0.21488626436753708,0.6812039545007037,0.20984270672003427,0.6962462657464714
76,0.001,0.2123335748910904,0.6868896711185232,0.28072528044382733,0.6050219477349824
77,0.001,0.20483333278786053,0.6995058840948025,0.46559417247772217,0.4036597770438461
78,0.001,0.21321555294773795,0.6881191817938336,0.8908448219299316,0.10762802922356189
79,0.001,0.20552326196973975,0.7004109863158919,0.22139718135197958,0.6762629896948349
80,0.001,0.2150663990866054,0.6837828755873369,0.22515342632929483,0.667733878575623
81,0.001,0.20985900001092392,0.6891578873857025,0.2084137499332428,0.6964750812982864
82,0.001,0.20532088659026407,0.6993910886938227,0.20498188336690268,0.6993936815871099
83,0.001,0.20322601090778003,0.7021199565601773,0.21307511627674103,0.6898304640624365
84,0.001,0.20906766842712055,0.690613441492311,0.21014856298764548,0.6924609206199133
85,0.001,0.20799022235653616,0.6942010100980934,0.20729522903760275,0.6977894481762167
86,0.001,0.1961001997644251,0.711899882557927,0.19684000313282013,0.714223803980717
87,0.001,0.2039037671956149,0.7010630293000903,0.2084200084209442,0.6951835581622255
88,0.001,0.2069765031337738,0.696347539677589,0.18972480793793997,0.7228702795847037
89,0.001,0.19910696961662985,0.7064493013310957,0.19244012236595154,0.7165837193413455
90,0.001,0.1987313614650206,0.7074006864096103,0.19382351636886597,0.716353383506925
91,0.001,0.199739625508135,0.7062610037689905,0.19370059669017792,0.7172301668693034
92,0.001,0.19637097147378055,0.7121781600418657,0.18845110138257345,0.723914643928158
93,0.001,0.19593968987464905,0.7117172001598302,0.18999515970547995,0.7218720912887447
94,0.001,0.2031397196379575,0.7001846940416317,0.1878616064786911,0.7248018089991256
95,0.001,0.19816998866471378,0.7094709801770045,0.1877396752436956,0.7244241574620691
96,0.001,0.19496695697307587,0.7121645975655841,0.18910514314969382,0.7230955953618206
97,0.001,0.1921366791833531,0.7172078345910754,0.18751544257005057,0.7241269656547998
98,0.001,0.1939651844176379,0.7130242147465438,0.18747751911481222,0.7246810127678819
99,0.001,0.1977213363755833,0.70773179621319,0.18798334896564484,0.7247966636762356
